county,county_ascii,county_full,county_fips,state_id,state_name,lat,lon,population,county_unemployment_rate,state_unemployment,county_median_income,tax_rate
Linn,Linn,Linn County,41043,OR,Oregon,44.4886,-122.534,127200,5.6,5.2,"52,695",0.00
Malheur,Malheur,Malheur County,41045,OR,Oregon,43.1934,-117.623,31313,4.4,5.2,"38,923",0.00
Marion,Marion,Marion County,41047,OR,Oregon,44.9033,-122.585,344037,5.1,5.2,"53,791",0.00
Morrow,Morrow,Morrow County,41049,OR,Oregon,45.419,-119.584,11964,4.6,5.2,"51,670",0.00
Multnomah,Multnomah,Multnomah County,41051,OR,Oregon,45.5468,-122.415,810011,5.6,5.2,"70,331",0.00
Polk,Polk,Polk County,41053,OR,Oregon,44.9035,-123.413,86347,4.8,5.2,"49,781",0.00
Sherman,Sherman,Sherman County,41055,OR,Oregon,45.4052,-120.689,1784,4.3,5.2,"67,558",0.00
Tillamook,Tillamook,Tillamook County,41057,OR,Oregon,45.4637,-123.713,27129,5.5,5.2,"51,643",0.00
Umatilla,Umatilla,Umatilla County,41059,OR,Oregon,45.5919,-118.737,79509,5.2,5.2,"48,439",0.00
Union,Union,Union County,41061,OR,Oregon,45.3102,-118.009,26255,5.6,5.2,"50,053",0.00
Wallowa,Wallowa,Wallowa County,41063,OR,Oregon,45.5799,-117.181,7330,5.4,5.2,"52,999",0.00
Wasco,Wasco,Wasco County,41065,OR,Oregon,45.16,-121.168,26603,5.2,5.2,"52,527",0.00
Washington,Washington,Washington County,41067,OR,Oregon,45.56,-123.098,596969,4.4,5.2,"71,537",0.00
Wheeler,Wheeler,Wheeler County,41069,OR,Oregon,44.7261,-120.028,1477,3.3,5.2,"42,637",0.00
Yamhill,Yamhill,Yamhill County,41071,OR,Oregon,45.2326,-123.308,107024,4.7,5.2,"55,802",0.00
Adams,Adams,Adams County,42001,PA,Pennsylvania,39.8715,-77.2179,103782,4.4,6.3,"55,752",6.00
Allegheny,Allegheny,Allegheny County,42003,PA,Pennsylvania,40.4688,-79.9812,1246116,6.1,6.3,"70,580",7.00
Armstrong,Armstrong,Armstrong County,42005,PA,Pennsylvania,40.8121,-79.4646,65967,7.6,6.3,"54,198",7.00
Beaver,Beaver,Beaver County,42007,PA,Pennsylvania,40.6823,-80.3493,168260,7.2,6.3,"56,452",7.00
Bedford,Bedford,Bedford County,42009,PA,Pennsylvania,40.0065,-78.4903,47729,5.9,6.3,"49,916",6.00
Berks,Berks,Berks County,42011,PA,Pennsylvania,40.4163,-75.926,426967,6.6,6.3,"57,970",6.00
Blair,Blair,Blair County,42013,PA,Pennsylvania,40.4811,-78.3484,123132,6,6.3,"54,470",6.00
Bradford,Bradford,Bradford County,42015,PA,Pennsylvania,41.7887,-76.5154,60233,5.6,6.3,"49,063",6.00
Bucks,Bucks,Bucks County,42017,PA,Pennsylvania,40.337,-75.1069,643872,5.3,6.3,"83,011",8.00
Butler,Butler,Butler County,42019,PA,Pennsylvania,40.912,-79.9133,192561,5.6,6.3,"67,203",7.00
Cambria,Cambria,Cambria County,42021,PA,Pennsylvania,40.4952,-78.7135,134048,7,6.3,"49,472",6.00
Cameron,Cameron,Cameron County,42023,PA,Pennsylvania,41.4367,-78.204,4596,7.7,6.3,"54,352",6.00
Carbon,Carbon,Carbon County,42025,PA,Pennsylvania,40.9182,-75.7088,64792,6.7,6.3,"59,317",6.00
Centre,Centre,Centre County,42027,PA,Pennsylvania,40.9193,-77.8199,158879,4.6,6.3,"54,994",6.00
Chester,Chester,Chester County,42029,PA,Pennsylvania,39.9731,-75.7484,531704,4.2,6.3,"95,483",6.00
Clarion,Clarion,Clarion County,42031,PA,Pennsylvania,41.1924,-79.421,37571,6.5,6.3,"49,611",6.00
Clearfield,Clearfield,Clearfield County,42033,PA,Pennsylvania,41,-78.4742,80667,7,6.3,"52,478",6.00
Clinton,Clinton,Clinton County,42035,PA,Pennsylvania,41.2341,-77.6382,37824,6.7,6.3,"49,312",6.00
Columbia,Columbia,Columbia County,42037,PA,Pennsylvania,41.0486,-76.4052,65013,5.9,6.3,"50,176",6.00
Crawford,Crawford,Crawford County,42039,PA,Pennsylvania,41.6847,-80.1062,84495,6.7,6.3,"48,431",6.00
Cumberland,Cumberland,Cumberland County,42041,PA,Pennsylvania,40.1636,-77.2655,257333,4.6,6.3,"63,650",6.00
Dauphin,Dauphin,Dauphin County,42043,PA,Pennsylvania,40.4154,-76.7795,284199,6.3,6.3,"58,741",6.00
Delaware,Delaware,Delaware County,42045,PA,Pennsylvania,39.9167,-75.3991,573883,6.3,6.3,"77,180",8.00
Elk,Elk,Elk County,42047,PA,Pennsylvania,41.4251,-78.6491,31037,6.9,6.3,"51,653",6.00
Erie,Erie,Erie County,42049,PA,Pennsylvania,41.9925,-80.0327,271903,7.3,6.3,"52,747",6.00
Fayette,Fayette,Fayette County,42051,PA,Pennsylvania,39.9201,-79.6474,129443,8.7,6.3,"51,007",6.00
Forest,Forest,Forest County,42053,PA,Pennsylvania,41.513,-79.236,7121,8.3,6.3,"29,573",6.00
Franklin,Franklin,Franklin County,42055,PA,Pennsylvania,39.9274,-77.7213,155592,5.1,6.3,"55,139",6.00
Fulton,Fulton,Fulton County,42057,PA,Pennsylvania,39.9254,-78.1127,14529,6.3,6.3,"49,929",6.00
Greene,Greene,Greene County,42059,PA,Pennsylvania,39.8538,-80.2229,36248,7.3,6.3,"50,266",6.00
Huntingdon,Huntingdon,Huntingdon County,42061,PA,Pennsylvania,40.417,-77.9812,44458,7.3,6.3,"46,331",6.00
Indiana,Indiana,Indiana County,42063,PA,Pennsylvania,40.652,-79.0876,83620,7.1,6.3,"47,945",6.00
Jefferson,Jefferson,Jefferson County,42065,PA,Pennsylvania,41.1282,-78.9994,44491,6.5,6.3,"50,240",6.00
Juniata,Juniata,Juniata County,42067,PA,Pennsylvania,40.5311,-77.4022,23607,5,6.3,"56,422",6.00
Lackawanna,Lackawanna,Lackawanna County,42069,PA,Pennsylvania,41.4367,-75.6092,215529,6.9,6.3,"54,380",6.00
Lancaster,Lancaster,Lancaster County,42071,PA,Pennsylvania,40.0424,-76.2477,550480,4.9,6.3,"61,547",6.00
Lawrence,Lawrence,Lawrence County,42073,PA,Pennsylvania,40.9912,-80.3347,86311,7.6,6.3,"51,611",6.00
Lebanon,Lebanon,Lebanon County,42075,PA,Pennsylvania,40.3672,-76.4577,142486,5.5,6.3,"55,803",6.00
Lehigh,Lehigh,Lehigh County,42077,PA,Pennsylvania,40.6127,-75.5923,372492,6.8,6.3,"62,537",6.00
Luzerne,Luzerne,Luzerne County,42079,PA,Pennsylvania,41.177,-75.9892,324825,8.3,6.3,"52,300",6.00
Lycoming,Lycoming,Lycoming County,42081,PA,Pennsylvania,41.3434,-77.0645,114274,6.7,6.3,"50,464",6.00
McKean,McKean,McKean County,42083,PA,Pennsylvania,41.8076,-78.569,40652,6.9,6.3,"51,169",6.00
Mercer,Mercer,Mercer County,42085,PA,Pennsylvania,41.3022,-80.2577,111216,7.1,6.3,"49,311",6.00
Mifflin,Mifflin,Mifflin County,42087,PA,Pennsylvania,40.6104,-77.617,46156,6.1,6.3,"46,768",6.00
Monroe,Monroe,Monroe County,42089,PA,Pennsylvania,41.0581,-75.3395,168128,7.7,6.3,"53,118",6.00
Montgomery,Montgomery,Montgomery County,42091,PA,Pennsylvania,40.2108,-75.3673,850890,5,6.3,"88,671",6.00
Montour,Montour,Montour County,42093,PA,Pennsylvania,41.0279,-76.6586,18198,4.4,6.3,"64,548",6.00
Northampton,Northampton,Northampton County,42095,PA,Pennsylvania,40.7542,-75.3076,311359,5.9,6.3,"63,256",8.00
Northumberland,Northumberland,Northumberland County,42097,PA,Pennsylvania,40.852,-76.7095,91853,6.8,6.3,"49,525",6.00
Perry,Perry,Perry County,42099,PA,Pennsylvania,40.3984,-77.2623,45879,4.7,6.3,"53,700",6.00
Philadelphia,Philadelphia,Philadelphia County,42101,PA,Pennsylvania,40.0077,-75.1339,1596865,9.2,6.3,"60,869",6.00
Pike,Pike,Pike County,42103,PA,Pennsylvania,41.332,-75.0338,58345,7.3,6.3,"56,008",6.00
Potter,Potter,Potter County,42105,PA,Pennsylvania,41.7449,-77.8958,16478,6.8,6.3,"51,432",8.00
Schuylkill,Schuylkill,Schuylkill County,42107,PA,Pennsylvania,40.7058,-76.216,143308,6.8,6.3,"49,451",6.00
Snyder,Snyder,Snyder County,42109,PA,Pennsylvania,40.7698,-77.0702,39877,5.2,6.3,"50,846",6.00
Somerset,Somerset,Somerset County,42111,PA,Pennsylvania,39.9725,-79.0283,74331,6.7,6.3,"48,135",6.00
Sullivan,Sullivan,Sullivan County,42113,PA,Pennsylvania,41.4462,-76.5122,5935,7.4,6.3,"55,564",6.00
Susquehanna,Susquehanna,Susquehanna County,42115,PA,Pennsylvania,41.8214,-75.8007,38892,5.5,6.3,"55,354",6.00
Tioga,Tioga,Tioga County,42117,PA,Pennsylvania,41.7722,-77.2543,41089,6.6,6.3,"47,572",6.00
Union,Union,Union County,42119,PA,Pennsylvania,40.963,-77.0622,43094,4.7,6.3,"50,630",6.00
Venango,Venango,Venango County,42121,PA,Pennsylvania,41.401,-79.758,50810,6.8,6.3,"50,691",6.00
Warren,Warren,Warren County,42123,PA,Pennsylvania,41.8145,-79.2741,38791,6.7,6.3,"49,356",6.00
Washington,Washington,Washington County,42125,PA,Pennsylvania,40.1894,-80.2483,209090,6.6,6.3,"65,452",6.00
Wayne,Wayne,Wayne County,42127,PA,Pennsylvania,41.6487,-75.3033,51244,6.6,6.3,"52,351",6.00
Westmoreland,Westmoreland,Westmoreland County,42129,PA,Pennsylvania,40.3109,-79.4668,355107,6.3,6.3,"59,874",7.00
Wyoming,Wyoming,Wyoming County,42131,PA,Pennsylvania,41.5184,-76.0164,26389,6.3,6.3,"55,902",6.00
York,York,York County,42133,PA,Pennsylvania,39.92,-76.7265,454605,5.4,6.3,"57,870",7.00
Bristol,Bristol,Bristol County,44001,RI,Rhode Island,41.7173,-71.284,50672,4.7,5.6,"87,810",7.00
Kent,Kent,Kent County,44003,RI,Rhode Island,41.6722,-71.593,169345,5.2,5.6,"67,906",7.00
Newport,Newport,Newport County,44005,RI,Rhode Island,41.5566,-71.2365,85525,4.9,5.6,"84,054",7.00
Providence,Providence,Providence County,44007,RI,Rhode Island,41.8721,-71.58,656672,6,5.6,"56,429",7.00
Washington,Washington,Washington County,44009,RI,Rhode Island,41.4697,-71.6226,129735,4.9,5.6,"77,855",7.00
Abbeville,Abbeville,Abbeville County,45001,SC,South Carolina,34.2226,-82.4593,24374,4.5,4,"40,596",8.00
Aiken,Aiken,Aiken County,45003,SC,South Carolina,33.5443,-81.6347,168045,3.4,4,"51,057",8.00
Allendale,Allendale,Allendale County,45005,SC,South Carolina,32.9881,-81.3582,8304,7.8,4,"41,814",8.00
Anderson,Anderson,Anderson County,45007,SC,South Carolina,34.5193,-82.6378,202223,3.7,4,"46,894",8.00
Bamberg,Bamberg,Bamberg County,45009,SC,South Carolina,33.2148,-81.0542,13525,7.5,4,"41,081",8.00
Barnwell,Barnwell,Barnwell County,45011,SC,South Carolina,33.2661,-81.4349,20801,6.5,4,"41,828",8.00
Beaufort,Beaufort,Beaufort County,45013,SC,South Carolina,32.3855,-80.7302,186007,3.5,4,"70,166",8.00
Berkeley,Berkeley,Berkeley County,45015,SC,South Carolina,33.1973,-79.9522,224806,3.6,4,"48,919",9.00
Calhoun,Calhoun,Calhoun County,45017,SC,South Carolina,33.6749,-80.7803,14198,4.5,4,"50,375",8.00
Charleston,Charleston,Charleston County,45019,SC,South Carolina,32.8346,-79.9531,404946,3.6,4,"73,032",9.00
Cherokee,Cherokee,Cherokee County,45021,SC,South Carolina,35.0481,-81.6206,56204,5.1,4,"40,230",8.00
Chester,Chester,Chester County,45023,SC,South Carolina,34.692,-81.1595,32273,5.9,4,"43,169",8.00
Chesterfield,Chesterfield,Chesterfield County,45025,SC,South Carolina,34.6398,-80.1587,43655,4.5,4,"39,538",8.00
Clarendon,Clarendon,Clarendon County,45027,SC,South Carolina,33.6658,-80.2164,31613,4.9,4,"44,874",8.00
Colleton,Colleton,Colleton County,45029,SC,South Carolina,32.8636,-80.6669,38520,4.4,4,"42,481",8.00
Darlington,Darlington,Darlington County,45031,SC,South Carolina,34.3325,-79.9577,63433,4.5,4,"47,845",8.00
Dillon,Dillon,Dillon County,45033,SC,South Carolina,34.3915,-79.3789,28527,5.8,4,"39,567",8.00
Dorchester,Dorchester,Dorchester County,45035,SC,South Carolina,33.0793,-80.4067,160180,3.6,4,"46,857",9.00
Edgefield,Edgefield,Edgefield County,45037,SC,South Carolina,33.7722,-81.9664,25938,3.4,4,"45,299",8.00
Fairfield,Fairfield,Fairfield County,45039,SC,South Carolina,34.3951,-81.1212,21186,5.8,4,"48,634",8.00
Florence,Florence,Florence County,45041,SC,South Carolina,34.0245,-79.703,137276,4.1,4,"51,554",8.00
Georgetown,Georgetown,Georgetown County,45043,SC,South Carolina,33.4342,-79.3324,62992,4.8,4,"57,656",8.00
Greenville,Greenville,Greenville County,45045,SC,South Carolina,34.8941,-82.3706,519178,3.4,4,"55,442",8.00
Greenwood,Greenwood,Greenwood County,45047,SC,South Carolina,34.1537,-82.1259,69338,4.5,4,"44,723",8.00
Hampton,Hampton,Hampton County,45049,SC,South Carolina,32.7763,-81.1407,19227,3.6,4,"41,689",8.00
Horry,Horry,Horry County,45051,SC,South Carolina,33.9214,-78.9966,344865,5.1,4,"46,817",9.00
Jasper,Jasper,Jasper County,45053,SC,South Carolina,32.4374,-81.0317,28363,3.4,4,"41,531",8.00
Kershaw,Kershaw,Kershaw County,45055,SC,South Carolina,34.3388,-80.5902,64989,3.7,4,"50,635",8.00
Lancaster,Lancaster,Lancaster County,45057,SC,South Carolina,34.6867,-80.7054,94653,4.4,4,"55,033",8.00
Laurens,Laurens,Laurens County,45059,SC,South Carolina,34.4834,-82.0057,67148,4.3,4,"41,245",8.00
Lee,Lee,Lee County,45061,SC,South Carolina,34.1633,-80.2545,16730,5.6,4,"41,364",8.00
Lexington,Lexington,Lexington County,45063,SC,South Carolina,33.9023,-81.2722,291723,3,4,"55,304",8.00
Marion,Marion,Marion County,45067,SC,South Carolina,34.0801,-79.3625,29585,4.8,4,"44,391",8.00
Marlboro,Marlboro,Marlboro County,45069,SC,South Carolina,34.602,-79.6786,26912,6.6,4,"41,519",8.00
McCormick,McCormick,McCormick County,45065,SC,South Carolina,33.8995,-82.31,9584,7.8,4,"37,933",8.00
Newberry,Newberry,Newberry County,45071,SC,South Carolina,34.2898,-81.6001,37842,3.3,4,"46,917",8.00
Oconee,Oconee,Oconee County,45073,SC,South Carolina,34.7535,-83.0659,77932,3.6,4,"52,336",7.00
Orangeburg,Orangeburg,Orangeburg County,45075,SC,South Carolina,33.439,-80.8003,84909,7.1,4,"42,376",9.00
Pickens,Pickens,Pickens County,45077,SC,South Carolina,34.8873,-82.7253,129617,3.5,4,"43,842",7.00
Richland,Richland,Richland County,45079,SC,South Carolina,34.0218,-80.9031,414719,4.1,4,"52,980",8.00
Saluda,Saluda,Saluda County,45081,SC,South Carolina,34.0061,-81.7268,19008,3.1,4,"44,503",8.00
Spartanburg,Spartanburg,Spartanburg County,45083,SC,South Carolina,34.9309,-81.9908,322864,4,4,"50,596",8.00
Sumter,Sumter,Sumter County,45085,SC,South Carolina,33.9162,-80.3822,105537,4.6,4,"47,046",8.00
Union,Union,Union County,45087,SC,South Carolina,34.6895,-81.6191,27306,6.5,4,"40,821",8.00
Williamsburg,Williamsburg,Williamsburg County,45089,SC,South Carolina,33.6199,-79.7277,31279,6.1,4,"40,746",8.00
York,York,York County,45091,SC,South Carolina,34.9748,-81.1845,276569,3.7,4,"56,566",8.00
Aurora,Aurora,Aurora County,46003,SD,South Dakota,43.718,-98.5616,2649,2.4,3.1,"54,512",7.00
Beadle,Beadle,Beadle County,46005,SD,South Dakota,44.4145,-98.2781,18959,2.8,3.1,"55,409",7.00
Bennett,Bennett,Bennett County,46007,SD,South Dakota,43.195,-101.664,3411,4.3,3.1,"46,894",7.00
Bon Homme,Bon Homme,Bon Homme County,46009,SD,South Dakota,42.9885,-97.8846,7020,2.8,3.1,"47,665",7.00
Brookings,Brookings,Brookings County,46011,SD,South Dakota,44.3697,-96.7905,34315,3.2,3.1,"53,860",7.00
Brown,Brown,Brown County,46013,SD,South Dakota,45.5898,-98.3516,38471,3,3.1,"66,044",7.00
Brule,Brule,Brule County,46015,SD,South Dakota,43.7181,-99.0809,5247,2.5,3.1,"59,267",7.00
Buffalo,Buffalo,Buffalo County,46017,SD,South Dakota,44.0763,-99.2048,1974,5.4,3.1,"32,773",5.00
Butte,Butte,Butte County,46019,SD,South Dakota,44.9058,-103.508,10167,3.4,3.1,"45,885",7.00
Campbell,Campbell,Campbell County,46021,SD,South Dakota,45.7712,-100.052,1548,3.4,3.1,"79,723",7.00
Charles Mix,Charles Mix,Charles Mix County,46023,SD,South Dakota,43.2079,-98.5879,9346,3.7,3.1,"50,673",7.00
Clark,Clark,Clark County,46025,SD,South Dakota,44.8582,-97.7295,3791,3.7,3.1,"71,383",7.00
Clay,Clay,Clay County,46027,SD,South Dakota,42.9146,-96.9756,14816,3,3.1,"47,288",7.00
Codington,Codington,Codington County,46029,SD,South Dakota,44.9779,-97.1886,28289,3.1,3.1,"59,387",7.00
Corson,Corson,Corson County,46031,SD,South Dakota,45.7086,-101.197,3965,4.7,3.1,"38,834",7.00
Custer,Custer,Custer County,46033,SD,South Dakota,43.6776,-103.452,8360,4,3.1,"59,756",7.00
Davison,Davison,Davison County,46035,SD,South Dakota,43.6747,-98.146,19944,2.8,3.1,"59,258",7.00
Day,Day,Day County,46037,SD,South Dakota,45.3671,-97.6074,5487,4.3,3.1,"65,558",8.00
Deuel,Deuel,Deuel County,46039,SD,South Dakota,44.76,-96.668,4283,4.2,3.1,"62,580",7.00
Dewey,Dewey,Dewey County,46041,SD,South Dakota,45.1566,-100.872,5343,5.9,3.1,"54,255",7.00
Douglas,Douglas,Douglas County,46043,SD,South Dakota,43.3869,-98.3661,2838,2.5,3.1,"67,626",7.00
Edmunds,Edmunds,Edmunds County,46045,SD,South Dakota,45.4188,-99.2153,4005,2.7,3.1,"77,988",7.00
Fall River,Fall River,Fall River County,46047,SD,South Dakota,43.2394,-103.528,6979,4,3.1,"51,225",7.00
Faulk,Faulk,Faulk County,46049,SD,South Dakota,45.071,-99.1453,2157,2.7,3.1,"80,152",7.00
Grant,Grant,Grant County,46051,SD,South Dakota,45.1719,-96.7677,7550,3.4,3.1,"63,935",7.00
Gregory,Gregory,Gregory County,46053,SD,South Dakota,43.1924,-99.1856,4004,2.8,3.1,"57,305",7.00
Haakon,Haakon,Haakon County,46055,SD,South Dakota,44.2944,-101.54,1868,2.8,3.1,"74,530",7.00
Hamlin,Hamlin,Hamlin County,46057,SD,South Dakota,44.6738,-97.1883,6127,2.4,3.1,"57,440",7.00
Hand,Hand,Hand County,46059,SD,South Dakota,44.5478,-99.0049,3061,2.5,3.1,"75,506",7.00
Hanson,Hanson,Hanson County,46061,SD,South Dakota,43.6748,-97.7873,3429,4,3.1,"77,579",7.00
Harding,Harding,Harding County,46063,SD,South Dakota,45.5803,-103.496,1179,2.8,3.1,"60,414",7.00
Hughes,Hughes,Hughes County,46065,SD,South Dakota,44.389,-99.996,17829,2.4,3.1,"61,666",7.00
Hutchinson,Hutchinson,Hutchinson County,46067,SD,South Dakota,43.3349,-97.7544,7412,3.1,3.1,"65,945",7.00
Hyde,Hyde,Hyde County,46069,SD,South Dakota,44.5473,-99.4871,1381,2.6,3.1,"70,095",7.00
Jackson,Jackson,Jackson County,46071,SD,South Dakota,43.6942,-101.628,2868,4.4,3.1,"39,102",7.00
Jerauld,Jerauld,Jerauld County,46073,SD,South Dakota,44.0663,-98.6297,1811,2.2,3.1,"62,655",7.00
Jones,Jones,Jones County,46075,SD,South Dakota,43.9606,-100.69,916,3.4,3.1,"86,307",7.00
Kingsbury,Kingsbury,Kingsbury County,46077,SD,South Dakota,44.3696,-97.4915,5131,2.9,3.1,"70,430",7.00
Lake,Lake,Lake County,46079,SD,South Dakota,44.0221,-97.1294,11358,3,3.1,"69,817",7.00
Lawrence,Lawrence,Lawrence County,46081,SD,South Dakota,44.3586,-103.792,25687,3,3.1,"60,510",7.00
Lincoln,Lincoln,Lincoln County,46083,SD,South Dakota,43.2789,-96.7218,63233,2.4,3.1,"77,245",7.00
Lyman,Lyman,Lyman County,46085,SD,South Dakota,43.8958,-99.8474,3746,4.4,3.1,"57,365",7.00
Marshall,Marshall,Marshall County,46091,SD,South Dakota,45.7586,-97.5986,4373,2.8,3.1,"67,402",7.00
McCook,McCook,McCook County,46087,SD,South Dakota,43.6743,-97.3684,5676,4.2,3.1,"65,047",7.00
McPherson,McPherson,McPherson County,46089,SD,South Dakota,45.7664,-99.2214,2245,3.5,3.1,"72,571",7.00
Meade,Meade,Meade County,46093,SD,South Dakota,44.5668,-102.717,29561,3,3.1,"50,972",7.00
Mellette,Mellette,Mellette County,46095,SD,South Dakota,43.5813,-100.76,1916,4.5,3.1,"43,805",7.00
Miner,Miner,Miner County,46097,SD,South Dakota,44.0219,-97.6102,2293,3.1,3.1,"65,438",7.00
Minnehaha,Minnehaha,Minnehaha County,46099,SD,South Dakota,43.6742,-96.7915,194884,2.9,3.1,"69,693",7.00
Moody,Moody,Moody County,46101,SD,South Dakota,44.022,-96.6709,6335,2.8,3.1,"65,719",7.00
Oglala Lakota,Oglala Lakota,Oglala Lakota County,46102,SD,South Dakota,43.3355,-102.552,13835,8.7,3.1,"34,333",7.00
Pennington,Pennington,Pennington County,46103,SD,South Dakota,44.0037,-102.824,108707,3.2,3.1,"64,035",7.00
Perkins,Perkins,Perkins County,46105,SD,South Dakota,45.4904,-102.476,2977,3.1,3.1,"50,692",7.00
Potter,Potter,Potter County,46107,SD,South Dakota,45.0645,-99.9572,2613,3,3.1,"87,031",7.00
Roberts,Roberts,Roberts County,46109,SD,South Dakota,45.6296,-96.9461,10254,4.6,3.1,"50,205",7.00
Sanborn,Sanborn,Sanborn County,46111,SD,South Dakota,44.0234,-98.0913,2371,3,3.1,"64,677",5.00
Spink,Spink,Spink County,46115,SD,South Dakota,44.938,-98.3462,6408,3.2,3.1,"76,434",7.00
Stanley,Stanley,Stanley County,46117,SD,South Dakota,44.4123,-100.736,2963,3,3.1,"78,300",7.00
Sully,Sully,Sully County,46119,SD,South Dakota,44.7156,-100.132,1279,3.8,3.1,"106,241",7.00
Todd,Todd,Todd County,46121,SD,South Dakota,43.1934,-100.718,9434,4.8,3.1,"35,663",7.00
Tripp,Tripp,Tripp County,46123,SD,South Dakota,43.3459,-99.884,5615,2.4,3.1,"60,022",7.00
Turner,Turner,Turner County,46125,SD,South Dakota,43.3109,-97.1487,8621,2.7,3.1,"73,093",7.00
Union,Union,Union County,46127,SD,South Dakota,42.8325,-96.656,16424,3.6,3.1,"134,811",7.00
Walworth,Walworth,Walworth County,46129,SD,South Dakota,45.4299,-100.032,5355,5.5,3.1,"58,681",7.00
Yankton,Yankton,Yankton County,46135,SD,South Dakota,43.009,-97.3948,23213,2.7,3.1,"59,224",7.00
Ziebach,Ziebach,Ziebach County,46137,SD,South Dakota,44.9804,-101.666,2479,4.5,3.1,"30,532",7.00
Anderson,Anderson,Anderson County,47001,TN,Tennessee,36.1185,-84.1985,76683,3.8,4.3,"50,901",10.00
Bedford,Bedford,Bedford County,47003,TN,Tennessee,35.5138,-86.4589,49754,4.1,4.3,"46,083",10.00
Benton,Benton,Benton County,47005,TN,Tennessee,36.0698,-88.0683,15872,4.8,4.3,"40,963",10.00
Bledsoe,Bledsoe,Bledsoe County,47007,TN,Tennessee,35.5964,-85.2051,14863,5.2,4.3,"33,675",10.00
Blount,Blount,Blount County,47009,TN,Tennessee,35.6872,-83.9255,134042,3.4,4.3,"52,596",10.00
Bradley,Bradley,Bradley County,47011,TN,Tennessee,35.1541,-84.8596,107845,4.1,4.3,"46,409",10.00
Campbell,Campbell,Campbell County,47013,TN,Tennessee,36.4035,-84.1494,39388,4.8,4.3,"42,471",10.00
Cannon,Cannon,Cannon County,47015,TN,Tennessee,35.8087,-86.0617,14309,3.4,4.3,"44,419",10.00
Carroll,Carroll,Carroll County,47017,TN,Tennessee,35.9732,-88.4503,28370,4.6,4.3,"40,502",10.00
Carter,Carter,Carter County,47019,TN,Tennessee,36.2928,-82.1275,56314,4.2,4.3,"40,739",10.00
Cheatham,Cheatham,Cheatham County,47021,TN,Tennessee,36.2611,-87.0868,40878,3.1,4.3,"54,069",10.00
Chester,Chester,Chester County,47023,TN,Tennessee,35.4218,-88.6134,17278,3.3,4.3,"41,568",10.00
Claiborne,Claiborne,Claiborne County,47025,TN,Tennessee,36.4859,-83.6604,31958,4.1,4.3,"42,542",9.00
Clay,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,7568,5.3,4.3,"40,338",10.00
Cocke,Cocke,Cocke County,47029,TN,Tennessee,35.9254,-83.1212,35896,5.5,4.3,"40,384",10.00
Coffee,Coffee,Coffee County,47031,TN,Tennessee,35.4906,-86.0748,57227,4.1,4.3,"46,299",10.00
Crockett,Crockett,Crockett County,47033,TN,Tennessee,35.8135,-89.1395,14012,3.6,4.3,"49,729",10.00
Cumberland,Cumberland,Cumberland County,47035,TN,Tennessee,35.9504,-84.9984,60568,4.8,4.3,"44,295",10.00
Davidson,Davidson,Davidson County,47037,TN,Tennessee,36.1695,-86.7847,708490,4.2,4.3,"82,087",10.00
Decatur,Decatur,Decatur County,47039,TN,Tennessee,35.603,-88.1088,11460,5.7,4.3,"48,912",10.00
DeKalb,DeKalb,DeKalb County,47041,TN,Tennessee,35.9799,-85.8328,19875,4.5,4.3,"47,634",10.00
Dickson,Dickson,Dickson County,47043,TN,Tennessee,36.149,-87.3567,54000,3.4,4.3,"50,218",10.00
Dyer,Dyer,Dyer County,47045,TN,Tennessee,36.0592,-89.4137,36975,4.6,4.3,"51,559",10.00
Fayette,Fayette,Fayette County,47047,TN,Tennessee,35.1971,-89.4144,41584,4.1,4.3,"68,153",10.00
Fentress,Fentress,Fentress County,47049,TN,Tennessee,36.3805,-84.9324,18385,4,4.3,"40,402",10.00
Franklin,Franklin,Franklin County,47051,TN,Tennessee,35.155,-86.0922,42528,3.8,4.3,"45,975",10.00
Gibson,Gibson,Gibson County,47053,TN,Tennessee,35.9966,-88.9326,50278,4.3,4.3,"46,449",10.00
Giles,Giles,Giles County,47055,TN,Tennessee,35.2021,-87.0348,30197,4.3,4.3,"43,321",10.00
Grainger,Grainger,Grainger County,47057,TN,Tennessee,36.2763,-83.5096,23377,4.2,4.3,"41,569",10.00
Greene,Greene,Greene County,47059,TN,Tennessee,36.1753,-82.8458,69926,4.4,4.3,"41,796",10.00
Grundy,Grundy,Grundy County,47061,TN,Tennessee,35.3884,-85.7226,13471,5.4,4.3,"39,349",10.00
Hamblen,Hamblen,Hamblen County,47063,TN,Tennessee,36.2171,-83.2667,64184,4,4.3,"45,234",10.00
Hamilton,Hamilton,Hamilton County,47065,TN,Tennessee,35.1808,-85.1648,363790,4,4.3,"60,089",10.00
Hancock,Hancock,Hancock County,47067,TN,Tennessee,36.5236,-83.2219,6695,4.8,4.3,"34,135",10.00
Hardeman,Hardeman,Hardeman County,47069,TN,Tennessee,35.2068,-88.9931,25612,6,4.3,"35,485",10.00
Hardin,Hardin,Hardin County,47071,TN,Tennessee,35.1987,-88.1845,26722,4.5,4.3,"45,053",10.00
Hawkins,Hawkins,Hawkins County,47073,TN,Tennessee,36.4412,-82.9447,56803,4.4,4.3,"41,436",10.00
Haywood,Haywood,Haywood County,47075,TN,Tennessee,35.5832,-89.2838,17912,5.9,4.3,"41,503",10.00
